scenario,gdp_prediction,year,zip_code,total_permits_adjustment,residential_permits_adjustment,commercial_permits_adjustment,retail_permits_adjustment,total_construction_cost_adjustment,residential_construction_cost_adjustment,commercial_construction_cost_adjustment,retail_construction_cost_adjustment,gdp_impact,gdp_impact_pct
pessimistic,640545.6302458871,2015,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60620,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60621,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60622,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60623,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60624,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60625,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60626,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60628,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60629,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60630,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60631,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60632,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60633,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60634,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60636,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60637,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60638,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60639,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60640,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60641,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60642,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60643,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
