year,total_population,median_household_income,median_home_value,labor_force,state,zip_code,residential_permits,commercial_permits,retail_permits,residential_construction_cost,commercial_construction_cost,retail_construction_cost,reported_cost,total_licenses,unique_businesses,active_licenses,unemployment_rate,real_gdp,per_capita_income,personal_income,unemployment_rate_pct_change,real_gdp_pct_change,per_capita_income_pct_change,personal_income_pct_change,total_population_zoning,median_household_income_zoning,total_housing_units,retail_space,retail_demand,retail_gap,retail_supply,retail_permits_zoning,retail_construction_cost_zoning,retail_business_count,retail_leakage,residential_permits_zoning,commercial_permits_zoning,reported_cost_zoning,total_licenses_zoning,unique_businesses_zoning,active_licenses_zoning,median_home_value_zoning,labor_force_zoning,state_zoning,total_population_property,median_household_income_property,total_housing_units_property,retail_space_property,retail_demand_property,retail_gap_property,retail_supply_property,retail_permits_property,retail_construction_cost_property,retail_business_count_property,retail_leakage_property,residential_permits_property,commercial_permits_property,reported_cost_property,total_licenses_property,unique_businesses_property,active_licenses_property,median_home_value_property,labor_force_property,state_property,total_population_multifamily_permits,median_household_income_multifamily_permits,total_housing_units_multifamily_permits,retail_space_multifamily_permits,retail_demand_multifamily_permits,retail_gap_multifamily_permits,retail_supply_multifamily_permits,retail_permits_multifamily_permits,retail_construction_cost_multifamily_permits,retail_business_count_multifamily_permits,retail_leakage_multifamily_permits,residential_permits_multifamily_permits,commercial_permits_multifamily_permits,reported_cost_multifamily_permits,total_licenses_multifamily_permits,unique_businesses_multifamily_permits,active_licenses_multifamily_permits,median_home_value_multifamily_permits,labor_force_multifamily_permits,state_multifamily_permits,retail_business_count_bizcount,vacancy_rate
2017,34461.0,27573.0,93900.0,14385.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,12700.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,285057945.9,285057945.9,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2018,32203.0,27310.0,93300.0,13323.0,17.0,60636,1.0,0.0,1.0,769150.0,0.0,400.0,769551.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,2.0,263839179.0,263838579.0,600.0,,,0,0.9999977258874051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2019,30024.0,26724.0,95900.0,12049.0,17.0,60636,2.0,0.0,0.0,838400.0,0.0,0.0,1026900.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,240708412.79999998,240708412.79999998,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2020,30039.0,26598.0,104600.0,12123.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,207835.68,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,0.0,239693196.6,239693196.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2021,30412.0,27831.0,104900.0,11919.0,17.0,60636,1.0,0.0,2.0,1.0,0.0,69500.0,213253.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,347.5,253918911.6,253814661.6,104250.0,,,0,0.9995894358583096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2022,29833.0,30451.0,130600.0,12185.0,17.0,60636,1.0,0.0,1.0,10000.0,0.0,20000.0,70000.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,100.0,272533404.9,272503404.9,30000.0,,,0,0.9998899217510198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2023,31007.0,35077.0,150600.0,12594.0,17.0,60636,4.0,0.0,1.0,775000.0,0.0,20000.0,864800.0,238.0,198.0,238.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,100.0,326289761.7,326259761.7,30000.0,,,0,0.9999080571825371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2024,31007.0,35077.0,150600.0,12594.0,17.0,60636,1.0,4.0,0.0,30000.0,4000.0,0.0,162207.0,193.0,163.0,193.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,0.0,326289761.7,326289761.7,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2025,31007.0,35077.0,150600.0,12594.0,17.0,60636,25.0,0.0,2.0,350279.0,0.0,34500.0,1092740.0,99.0,74.0,99.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,172.5,326289761.7,326238011.7,51750.0,,,0,0.9998413986398765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.1
2015,50326.0,26845.0,171800.0,20718.0,17.0,60637,1.0,3.0,1.0,45000.0,2384498.0,45000.0,16536498.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,225.0,405300441.0,405232941.0,67500.0,,,0,0.9998334568799544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2016,49158.0,27091.0,170500.0,20248.0,17.0,60637,2.0,0.0,0.0,620000.0,0.0,0.0,6445500.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,0.0,399521813.4,399521813.4,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2017,48006.0,28024.0,178100.0,20033.0,17.0,60637,0.0,0.0,0.0,0.0,0.0,0.0,101000.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,403596043.2,403596043.2,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2018,47454.0,28785.0,185100.0,20205.0,17.0,60637,,,0.0,,,0.0,,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,409789017.0,0.0,0.0,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2019,47300.0,28965.0,197300.0,20997.0,17.0,60637,4.0,1.0,1.0,196000.0,1810000.0,70000.0,2962200.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,350.0,411013350.0,410908350.0,105000.0,,,0,0.9997445338454335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2020,46621.0,30149.0,212000.0,21244.0,17.0,60637,0.0,0.0,0.0,0.0,0.0,0.0,9938108.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,0.0,421672958.7,421672958.7,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2021,49514.0,31720.0,215200.0,22706.0,17.0,60637,4.0,1.0,1.0,710000.0,164900.0,87800.0,1518906.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,439.0,471175224.0,471043524.0,131700.0,,,0,0.9997204861518779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2022,51145.0,37247.0,240600.0,23842.0,17.0,60637,5.0,3.0,3.0,1081191.0,1607436.0,4984418.0,7103918.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,24922.09,571499344.5,564022717.5,7476627.0,,,0,0.9869175230523821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2023,52418.0,42080.0,243700.0,24076.0,17.0,60637,4.0,2.0,0.0,1495000.0,1883280.0,0.0,4338280.0,217.0,134.0,217.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,0.0,661724832.0,661724832.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2024,52418.0,42080.0,243700.0,24076.0,17.0,60637,7.0,0.0,3.0,279011.0,0.0,170000.0,3506056.0,180.0,147.0,180.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,850.0,661724832.0,661469832.0,255000.0,,,0,0.9996146434474443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2025,52418.0,42080.0,243700.0,24076.0,17.0,60637,27.0,1.0,4.0,2379824.0,1000.0,1142300.0,17737829.2,42.0,38.0,42.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,5711.5,661724832.0,660011382.0,1713450.0,,,0,0.997410630647151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.1
2015,57958.0,62511.0,194500.0,30567.0,17.0,60638,1.0,0.0,0.0,500000.0,0.0,0.0,510905.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,1086903761.3999999,1086903761.3999999,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2016,57746.0,64408.0,195500.0,30056.0,17.0,60638,1.0,0.0,1.0,1.0,0.0,1.0,752534.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,0.005,1115791310.3999999,1115791308.8999999,1.5,,,0,0.9999999986556626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2017,58990.0,67045.0,199600.0,30515.0,17.0,60638,2.0,0.0,1.0,82000.0,0.0,12000.0,401500.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,60.0,1186495365.0,1186477365.0,18000.0,,,0,0.9999848292706984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2018,58797.0,67984.0,208800.0,30084.0,17.0,60638,2.0,0.0,1.0,102300.0,0.0,2300.0,170801.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,11.5,1199176574.3999999,1199173124.3999999,3450.0,,,0,0.9999971230258549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2019,58669.0,68089.0,217200.0,29721.0,17.0,60638,2.0,0.0,0.0,730000.0,0.0,0.0,1854900.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,1198414062.3,1198414062.3,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2020,57057.0,68041.0,229800.0,29413.0,17.0,60638,6.0,1.0,0.0,1227000.0,25000.0,0.0,1374105.16,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,0.0,1164664601.1,1164664601.1,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2021,58959.0,76258.0,242800.0,30755.0,17.0,60638,3.0,0.0,0.0,815000.0,0.0,0.0,1622827.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,0.0,1348828626.6,1348828626.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2022,57799.0,85374.0,274100.0,30073.0,17.0,60638,9.0,0.0,0.0,2230254.0,0.0,0.0,4622756.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,0.0,1480359547.8,1480359547.8,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2023,58250.0,89191.0,283500.0,29420.0,17.0,60638,1.0,0.0,0.0,350000.0,0.0,0.0,1161375.0,188.0,122.0,188.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,0.0,1558612725.0,1558612725.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2024,58250.0,89191.0,283500.0,29420.0,17.0,60638,11.0,0.0,0.0,2929040.0,0.0,0.0,4458957.0,443.0,353.0,443.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,0.0,1558612725.0,1558612725.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2025,58250.0,89191.0,283500.0,29420.0,17.0,60638,32.0,1.0,3.0,1842611.0,2500.0,22381.0,7056802.0,122.0,86.0,122.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,111.905,1558612725.0,1558579153.5,33571.5,,,0,0.9999784606532068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.1
2015,91379.0,38798.0,189500.0,45417.0,17.0,60639,3.0,0.0,1.0,100500.0,0.0,68700.0,121056.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,343.5,1063596732.5999999,1063493682.5999999,103050.0,,,0,0.999903111774565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2016,90211.0,39913.0,190700.0,45207.0,17.0,60639,0.0,0.0,1.0,0.0,0.0,3500.0,75345.05,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,17.5,1080177492.8999999,1080172242.8999999,5250.0,,,0,0.9999951396876583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2017,90767.0,41307.0,204300.0,44980.0,17.0,60639,4.0,0.0,0.0,491000.0,0.0,0.0,611938.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,1124793740.7,1124793740.7,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2018,90517.0,44150.0,223300.0,45366.0,17.0,60639,4.0,1.0,0.0,292800.0,150000.0,0.0,433501.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,1198897665.0,1198897665.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2019,88204.0,46107.0,234100.0,44928.0,17.0,60639,1.0,0.0,3.0,350000.0,0.0,20000.0,843235.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,100.0,1220046548.3999999,1220016548.3999999,30000.0,,,0,0.9999754107742533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2020,88515.0,51810.0,245300.0,44654.0,17.0,60639,2.0,0.0,1.0,3370000.0,0.0,8000.0,3962501.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,40.0,1375788645.0,1375776645.0,12000.0,,,0,0.999991277730018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2021,89037.0,53197.0,253500.0,43922.0,17.0,60639,3.0,1.0,0.0,2650000.0,1500.0,0.0,3271095.14,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,0.0,1420950386.7,1420950386.7,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2022,85248.0,54969.0,279400.0,41519.0,17.0,60639,2.0,1.0,1.0,203600.0,250000.0,1900000.0,2857012.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,9500.0,1405799193.6,1402949193.6,2850000.0,,,0,0.9979726834294863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2023,84505.0,59710.0,289000.0,41027.0,17.0,60639,2.0,0.0,1.0,55000.0,0.0,18000.0,1312643.0,367.0,326.0,367.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,90.0,1513738065.0,1513711065.0,27000.0,,,0,0.9999821633606075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2024,84505.0,59710.0,289000.0,41027.0,17.0,60639,10.0,1.0,2.0,260059.0,9000.0,18000.0,1338441.9,549.0,463.0,549.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,90.0,1513738065.0,1513711065.0,27000.0,,,0,0.9999821633606075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2025,84505.0,59710.0,289000.0,41027.0,17.0,60639,23.0,1.0,10.0,429133.0,75000.0,360000.0,4176493.94,608.0,483.0,608.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,1800.0,1513738065.0,1513198065.0,540000.0,,,0,0.9996432672121514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.1
2015,66050.0,47631.0,270300.0,41447.0,17.0,60640,2.0,0.0,1.0,240000.0,0.0,150000.0,290001.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,750.0,943808265.0,943583265.0,225000.0,,,0,0.9997616041219982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2016,67088.0,47390.0,272100.0,41950.0,17.0,60640,1.0,0.0,1.0,15000.0,0.0,15000.0,44001.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,75.0,953790096.0,953767596.0,22500.0,,,0,0.999976409903925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2017,68258.0,50488.0,280600.0,42760.0,17.0,60640,1.0,1.0,3.0,821610.0,2500000.0,177612.0,3902606.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,888.06,1033862971.1999999,1033596553.1999999,266418.0,,,0,0.9997423082096742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2018,69715.0,53831.0,292500.0,43770.0,17.0,60640,3.0,0.0,3.0,1925000.0,0.0,500000.0,2737503.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,2500.0,1125848449.5,1125098449.5,750000.0,,,0,0.999333835739319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2019,69363.0,57221.0,306200.0,43858.0,17.0,60640,1.0,0.0,0.0,200000.0,0.0,0.0,1050700.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,1190706066.8999999,1190706066.8999999,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2020,69726.0,59516.0,311800.0,44798.0,17.0,60640,2.0,0.0,0.0,95000.0,0.0,0.0,471500.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,0.0,1244943784.8,1244943784.8,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2021,67936.0,63660.0,321800.0,44475.0,17.0,60640,8.0,0.0,2.0,2454060.0,0.0,300700.0,3022760.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,1503.5,1297441728.0,1296990678.0,451050.0,,,0,0.9996523543290878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2022,67317.0,69397.0,353200.0,44363.0,17.0,60640,4.0,3.0,4.0,51902442.0,2390418.0,21260000.0,56819270.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,106300.0,1401479354.7,1369589354.7,31890000.0,,,0,0.9772454728690411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2023,66884.0,71030.0,363300.0,44777.0,17.0,60640,10.0,1.0,2.0,8918000.0,80000.0,330000.0,10827500.0,560.0,448.0,560.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,1650.0,1425231156.0,1424736156.0,495000.0,,,0,0.9996526879180854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2024,66884.0,71030.0,363300.0,44777.0,17.0,60640,14.0,3.0,2.0,2411151.0,4700000.0,1100000.0,14305125.0,437.0,370.0,437.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,5500.0,1425231156.0,1423581156.0,1650000.0,,,0,0.9988422930602845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2025,66884.0,71030.0,363300.0,44777.0,17.0,60640,28.0,3.0,7.0,9870210.0,1744556.0,9324000.0,42160529.0,167.0,138.0,167.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,46620.0,1425231156.0,1411245156.0,13986000.0,,,0,0.9901868549946293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.1
2015,72588.0,51597.0,255000.0,41315.0,17.0,60641,1.0,0.0,1.0,1500.0,0.0,200000.0,4061349.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,1000.0,1123596910.8,1123296910.8,300000.0,,,0,0.999733000333913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2016,70642.0,53158.0,259700.0,40674.0,17.0,60641,2.0,0.0,1.0,145000.0,0.0,25000.0,275930.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,125.0,1126556230.8,1126518730.8,37500.0,,,0,0.9999667127135116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2017,69954.0,56488.0,271100.0,39430.0,17.0,60641,5.0,0.0,2.0,513000.0,0.0,88500.0,2352502.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,442.5,1185468465.6,1185335715.6,132750.0,,,0,0.9998880189529691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2018,71023.0,60073.0,284100.0,39751.0,17.0,60641,1.0,1.0,0.0,100000.0,0.0,0.0,518827.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,1279969403.7,1279969403.7,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2019,69880.0,63545.0,296600.0,39345.0,17.0,60641,3.0,1.0,2.0,50000.0,3000.0,74603.0,2234199.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,373.015,1332157380.0,1332045475.5,111904.5,,,0,0.9999159975377684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2020,70163.0,67599.0,311700.0,39331.0,17.0,60641,7.0,0.0,1.0,740000.0,0.0,300000.0,2388164.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,1500.0,1422884591.1,1422434591.1,450000.0,,,0,0.9996837410406897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2021,71003.0,72950.0,325500.0,39489.0,17.0,60641,3.0,3.0,4.0,275001.0,435000.0,4975000.0,5584202.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,24875.0,1553900655.0,1546438155.0,7462500.0,,,0,0.9951975694353511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2022,68968.0,79884.0,357900.0,39318.0,17.0,60641,6.0,0.0,1.0,1380000.0,0.0,500000.0,3339301.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,2500.0,1652831913.6,1652081913.6,750000.0,,,0,0.9995462333502707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
2023,67400.0,81649.0,373200.0,38506.0,17.0,60641,5.0,4.0,5.0,383000.0,11250800.0,1515495.0,22206701.0,570.0,487.0,570.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,7577.475,1650942780.0,1648669537.5,2273242.5,,,0,0.998623064028906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0.1
