year,total_population,median_household_income,median_home_value,labor_force,state,zip_code,residential_permits,commercial_permits,retail_permits,residential_construction_cost,commercial_construction_cost,retail_construction_cost,reported_cost,unemployment_rate,real_gdp,per_capita_income,personal_income,unemployment_rate_pct_change,real_gdp_pct_change,per_capita_income_pct_change,personal_income_pct_change
2024,53696.0,124852.0,622900.0,39306.0,17.0,60622,23.0,1.0,9.0,16328388.0,150000.0,20549800.0,24503046.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,53696.0,124852.0,622900.0,39306.0,17.0,60622,46.0,10.0,18.0,8137961.0,1773000.0,4583568.0,21396729.75,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,88635.0,28091.0,140400.0,36376.0,17.0,60623,1.0,0.0,0.0,10000.0,0.0,0.0,216289.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,88137.0,30048.0,140800.0,36310.0,17.0,60623,5.0,0.0,4.0,821500.0,0.0,13890648.0,14633573.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,88586.0,31445.0,148600.0,37012.0,17.0,60623,2.0,0.0,3.0,394000.0,0.0,113900.0,1017402.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,85979.0,31634.0,155900.0,36239.0,17.0,60623,8.0,0.0,1.0,860500.0,0.0,35000.0,2877499.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,81283.0,32460.0,160800.0,35129.0,17.0,60623,5.0,0.0,4.0,578700.0,0.0,47500.0,755106.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,77732.0,34714.0,167500.0,34734.0,17.0,60623,6.0,0.0,1.0,853869.23,0.0,100000.0,1389424.23,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,77352.0,35890.0,173000.0,34371.0,17.0,60623,2.0,1.0,1.0,350000.0,150000.0,100000.0,1322740.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,76611.0,37814.0,203400.0,33268.0,17.0,60623,8.0,3.0,2.0,2459001.0,1780001.0,1600000.0,3383442.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,77061.0,44040.0,221400.0,34376.0,17.0,60623,9.0,2.0,4.0,3415000.0,2160000.0,2235000.0,7814415.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,77061.0,44040.0,221400.0,34376.0,17.0,60623,14.0,4.0,3.0,2765633.0,2109000.0,113000.0,36679153.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,77061.0,44040.0,221400.0,34376.0,17.0,60623,24.0,4.0,10.0,27536356.0,6660000.0,24446708.0,41019186.32,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,38140.0,22204.0,154700.0,12441.0,17.0,60624,7.0,0.0,3.0,1127000.0,0.0,614500.0,3058123.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,38134.0,22160.0,159100.0,12909.0,17.0,60624,12.0,1.0,5.0,2527900.0,25000.0,939650.0,4358335.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,37665.0,22467.0,155500.0,13038.0,17.0,60624,4.0,2.0,6.0,540000.0,155000.0,2964467.0,5445371.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,36158.0,22992.0,164500.0,13102.0,17.0,60624,12.0,0.0,8.0,1812500.0,0.0,1612715.0,4838419.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,34892.0,23429.0,176400.0,13481.0,17.0,60624,8.0,0.0,5.0,407011.0,0.0,534327.0,1933685.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,35054.0,25648.0,188100.0,14173.0,17.0,60624,6.0,1.0,6.0,1058000.0,50000.0,2303000.0,3907782.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,36986.0,29102.0,188700.0,15694.0,17.0,60624,10.0,2.0,8.0,3302625.0,1650000.0,3268625.0,18194931.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,35664.0,31768.0,223700.0,15022.0,17.0,60624,21.0,6.0,11.0,165745484.0,163413883.0,3048039.0,195151710.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,35711.0,32607.0,223200.0,15210.0,17.0,60624,23.0,8.0,18.0,24538744.0,12176000.0,14882475.0,71109434.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,35711.0,32607.0,223200.0,15210.0,17.0,60624,21.0,6.0,18.0,2694725.0,4180086.0,8331256.0,19848625.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,35711.0,32607.0,223200.0,15210.0,17.0,60624,42.0,10.0,23.0,37559410.0,2051199.0,36216640.0,81479225.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,78731.0,56507.0,309000.0,47656.0,17.0,60625,12.0,0.0,1.0,1268000.0,0.0,95000.0,2170429.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,79157.0,59601.0,312100.0,47661.0,17.0,60625,12.0,0.0,1.0,866000.0,0.0,3000.0,1326107.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,80676.0,63106.0,329700.0,48133.0,17.0,60625,9.0,0.0,1.0,390302.0,0.0,2500.0,848002.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,79243.0,64117.0,336100.0,47025.0,17.0,60625,5.0,2.0,0.0,352000.0,21243.0,0.0,830466.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,79444.0,68770.0,350500.0,47136.0,17.0,60625,3.0,0.0,2.0,385000.0,0.0,205500.0,2897528.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,78820.0,73114.0,354800.0,48056.0,17.0,60625,3.0,1.0,2.0,6118000.0,550000.0,6002000.0,7472635.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,80028.0,76088.0,358700.0,49023.0,17.0,60625,7.0,2.0,5.0,378112.0,285000.0,498001.0,3034572.32,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,80296.0,83527.0,395000.0,49538.0,17.0,60625,13.0,1.0,5.0,2052600.0,300000.0,2075000.0,5913489.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,78467.0,85299.0,396700.0,48199.0,17.0,60625,9.0,2.0,5.0,7297042.0,15436500.0,2206001.0,26765311.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,78467.0,85299.0,396700.0,48199.0,17.0,60625,19.0,3.0,4.0,1272714.0,13831533.0,1370500.0,18026376.2,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,78467.0,85299.0,396700.0,48199.0,17.0,60625,74.0,5.0,8.0,27196776.0,13580733.0,14773000.0,57197414.86,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,49118.0,36439.0,190500.0,28788.0,17.0,60626,3.0,0.0,0.0,295000.0,0.0,0.0,550500.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,50090.0,36978.0,187200.0,29453.0,17.0,60626,6.0,0.0,1.0,365000.0,0.0,12000.0,437813.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,49416.0,39163.0,190500.0,29686.0,17.0,60626,1.0,0.0,0.0,95000.0,0.0,0.0,212100.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,49730.0,40591.0,203300.0,29469.0,17.0,60626,2.0,0.0,0.0,130000.0,0.0,0.0,209800.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,50544.0,42747.0,210200.0,29594.0,17.0,60626,2.0,0.0,0.0,160000.0,0.0,0.0,718408.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,51017.0,45632.0,220800.0,29358.0,17.0,60626,3.0,0.0,1.0,273000.0,0.0,480000.0,1065500.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,50295.0,51562.0,238400.0,29531.0,17.0,60626,1.0,0.0,0.0,125000.0,0.0,0.0,363575.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,50135.0,56145.0,268500.0,29466.0,17.0,60626,3.0,0.0,1.0,490000.0,0.0,275000.0,646300.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,50027.0,57452.0,269000.0,30108.0,17.0,60626,3.0,0.0,0.0,235000.0,0.0,0.0,2331212.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,50027.0,57452.0,269000.0,30108.0,17.0,60626,3.0,1.0,2.0,83201.0,27000000.0,27068500.0,27379675.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,50027.0,57452.0,269000.0,30108.0,17.0,60626,11.0,1.0,4.0,148350.0,245000.0,303105.0,2391227.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,67914.0,36242.0,119200.0,29746.0,17.0,60628,2.0,9.0,6.0,68150000.0,481960625.0,7480000.0,581293911.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,68077.0,35654.0,117900.0,30565.0,17.0,60628,10.0,27.0,19.0,44620001.0,92492636.0,68793216.0,191625765.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,67942.0,38206.0,116800.0,31143.0,17.0,60628,12.0,20.0,19.0,74050000.0,56985399.0,84103623.0,424892322.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,66724.0,40261.0,119400.0,31291.0,17.0,60628,12.0,25.0,15.0,157869000.0,16739085.0,160694050.0,321483952.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,64254.0,41169.0,120600.0,30684.0,17.0,60628,5.0,31.0,14.0,170135000.0,113835259.0,354700630.0,467673970.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,65008.0,44410.0,123600.0,30734.0,17.0,60628,5.0,19.0,11.0,5390000.0,63262088.0,7929860.0,82030060.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,64489.0,46665.0,127800.0,30343.0,17.0,60628,5.0,19.0,16.0,59385000.0,48374800.0,14389238.0,121776550.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,61419.0,48601.0,150900.0,28397.0,17.0,60628,10.0,32.0,23.0,72148059.0,45309187.0,44759940.0,136322450.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,59212.0,49719.0,158500.0,27013.0,17.0,60628,9.0,29.0,33.0,8539390.0,105626963.0,63383639.0,152479108.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,59212.0,49719.0,158500.0,27013.0,17.0,60628,22.0,25.0,23.0,14461510.0,31409780.0,43499839.0,346609197.8,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,59212.0,49719.0,158500.0,27013.0,17.0,60628,92.0,42.0,82.0,12312773.0,43731549.0,85614568.0,213038806.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,114982.0,40712.0,141000.0,54925.0,17.0,60629,1.0,0.0,0.0,90000.0,0.0,0.0,238600.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,115104.0,41471.0,147000.0,55848.0,17.0,60629,3.0,1.0,1.0,362500.0,1265000.0,50000.0,1765514.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,114129.0,41856.0,152900.0,55744.0,17.0,60629,1.0,0.0,0.0,30000.0,0.0,0.0,403001.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,111850.0,42019.0,159400.0,54199.0,17.0,60629,0.0,0.0,0.0,0.0,0.0,0.0,164892.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,110029.0,43506.0,166500.0,53425.0,17.0,60629,3.0,0.0,0.0,340000.0,0.0,0.0,752052.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,107930.0,43372.0,178300.0,51013.0,17.0,60629,9.0,1.0,2.0,1335000.0,25000.0,85000.0,1686635.44,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,107487.0,46217.0,192500.0,50445.0,17.0,60629,4.0,0.0,0.0,468200.0,0.0,0.0,939163.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,108997.0,53318.0,224500.0,51388.0,17.0,60629,6.0,2.0,0.0,1130000.0,623000.0,0.0,6893308.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,109292.0,58813.0,236300.0,51137.0,17.0,60629,5.0,2.0,3.0,720841.0,410841.0,750000.0,4164664.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,109292.0,58813.0,236300.0,51137.0,17.0,60629,12.0,1.0,3.0,1345421.0,2215000.0,255000.0,5784878.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,109292.0,58813.0,236300.0,51137.0,17.0,60629,28.0,3.0,3.0,2842824.0,520000.0,825000.0,15272027.44,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,56653.0,62244.0,267600.0,31501.0,17.0,60630,4.0,1.0,0.0,175000.0,1350000.0,0.0,2103601.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,57627.0,67469.0,274400.0,32045.0,17.0,60630,1.0,0.0,1.0,800.0,0.0,800.0,102975.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,57531.0,70122.0,287700.0,31578.0,17.0,60630,4.0,0.0,0.0,245000.0,0.0,0.0,309250.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,57344.0,72092.0,298200.0,31393.0,17.0,60630,4.0,0.0,1.0,626000.0,0.0,350000.0,922854.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,56433.0,73212.0,301200.0,31307.0,17.0,60630,2.0,1.0,1.0,100000.0,20000.0,10000.0,719982.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,55692.0,78703.0,307600.0,30910.0,17.0,60630,3.0,0.0,1.0,115800.0,0.0,100000.0,355188.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,55591.0,84220.0,321500.0,31100.0,17.0,60630,4.0,1.0,3.0,585000.0,46000.0,181000.0,232849946.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,55295.0,91135.0,358000.0,30863.0,17.0,60630,7.0,0.0,1.0,426533.0,0.0,50.0,1190492.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,54242.0,97134.0,362900.0,30621.0,17.0,60630,3.0,1.0,3.0,67483.0,331700.0,1600000.0,4056588.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,54242.0,97134.0,362900.0,30621.0,17.0,60630,3.0,0.0,3.0,1500000.0,0.0,623700.0,3995054.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,54242.0,97134.0,362900.0,30621.0,17.0,60630,33.0,4.0,6.0,8353412.0,7447712.0,231000.0,10259397.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,28255.0,76400.0,320500.0,14896.0,17.0,60631,3.0,0.0,0.0,485000.0,0.0,0.0,513062.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,28238.0,79458.0,323200.0,15279.0,17.0,60631,2.0,1.0,2.0,384465.0,299465.0,314465.0,2707167.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,29566.0,82226.0,340400.0,15792.0,17.0,60631,10.0,0.0,2.0,3031580.0,0.0,120001.0,4003761.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,29529.0,91034.0,344600.0,15802.0,17.0,60631,3.0,1.0,1.0,520000.0,450000.0,450000.0,1114080.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,29529.0,93989.0,356900.0,15885.0,17.0,60631,6.0,0.0,1.0,852461.0,0.0,180000.0,1117993.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,28864.0,102936.0,367100.0,15706.0,17.0,60631,5.0,1.0,1.0,451270.35,395000.0,395000.0,929171.35,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,30589.0,103588.0,379300.0,16042.0,17.0,60631,6.0,1.0,0.0,1900000.0,395000.0,0.0,3447137.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,30418.0,112974.0,407400.0,15819.0,17.0,60631,3.0,2.0,5.0,960000.0,2305000.0,3930000.0,6874792.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,30308.0,117688.0,431400.0,15936.0,17.0,60631,6.0,1.0,2.0,806000.0,780000.0,186000.0,5188746.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,30308.0,117688.0,431400.0,15936.0,17.0,60631,8.0,2.0,3.0,1581253.0,550000.0,552000.0,16473413.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,30308.0,117688.0,431400.0,15936.0,17.0,60631,22.0,5.0,10.0,1664753.0,16268332.0,292699.0,26440022.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,91310.0,38438.0,162400.0,43200.0,17.0,60632,1.0,43.0,18.0,302028.0,38291036.0,10183701.0,58219292.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,91668.0,40829.0,163700.0,43635.0,17.0,60632,4.0,53.0,25.0,62100000.0,299474397.0,327286000.0,485879488.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,91644.0,42335.0,166200.0,43898.0,17.0,60632,3.0,41.0,19.0,50028200.0,37278654.0,87546164.0,299482882.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,91039.0,42758.0,171200.0,43078.0,17.0,60632,7.0,53.0,26.0,7860000.0,154803183.0,187830927.0,401296438.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,89857.0,44924.0,180000.0,42776.0,17.0,60632,7.0,44.0,32.0,356310000.0,43214095.0,367598900.0,443034730.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,86715.0,46937.0,190900.0,41075.0,17.0,60632,2.0,41.0,14.0,415000.0,97214701.0,5846150.0,109439492.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,87395.0,48791.0,203200.0,41246.0,17.0,60632,5.0,34.0,11.0,153860000.0,42248977.0,10538811.0,283183569.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,86372.0,53966.0,226200.0,41299.0,17.0,60632,0.0,59.0,25.0,0.0,89347664.0,87235793.0,133594333.92,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,87831.0,60576.0,240600.0,42677.0,17.0,60632,4.0,45.0,40.0,5611495.0,87864133.0,36490592.0,150166182.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,87831.0,60576.0,240600.0,42677.0,17.0,60632,71.0,63.0,45.0,7876983.0,111246870.0,145435150.0,203818609.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,87831.0,60576.0,240600.0,42677.0,17.0,60632,163.0,92.0,135.0,51792611.0,231770040.0,132026260.0,320673748.4,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,12754.0,47136.0,122900.0,6134.0,17.0,60633,1.0,2.0,1.0,53000000.0,201500.0,200000.0,59586312.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,12817.0,50754.0,118400.0,6302.0,17.0,60633,5.0,1.0,4.0,10426807.0,10000000.0,508807.0,11036415.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,13202.0,50164.0,117500.0,6499.0,17.0,60633,3.0,1.0,1.0,41003000.0,38000000.0,60000.0,41580200.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,12871.0,47083.0,121900.0,6134.0,17.0,60633,2.0,1.0,1.0,83000.0,100.0,50000.0,973038.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,12689.0,51538.0,126900.0,5896.0,17.0,60633,2.0,0.0,1.0,53000.0,0.0,15000.0,339785.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,12720.0,52193.0,139500.0,6041.0,17.0,60633,0.0,0.0,0.0,0.0,0.0,0.0,489749.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,12674.0,54074.0,145800.0,6307.0,17.0,60633,1.0,0.0,2.0,3500000.0,0.0,3714800.0,4003664.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,12440.0,54956.0,169300.0,6266.0,17.0,60633,1.0,1.0,5.0,1000000.0,150000.0,1775000.0,2488000.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,12485.0,56875.0,182100.0,5836.0,17.0,60633,4.0,2.0,4.0,45525000.0,50000.0,167500.0,57160466.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,12485.0,56875.0,182100.0,5836.0,17.0,60633,8.0,0.0,5.0,307982.0,0.0,18383500.0,90316990.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,12485.0,56875.0,182100.0,5836.0,17.0,60633,16.0,3.0,5.0,4182123.0,3189400.0,12860000.0,25638070.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,74093.0,56382.0,230700.0,40086.0,17.0,60634,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,73382.0,58184.0,232100.0,39807.0,17.0,60634,0.0,0.0,0.0,0.0,0.0,0.0,46200.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,74901.0,62223.0,240500.0,40617.0,17.0,60634,0.0,1.0,1.0,0.0,1200.0,500.0,44201.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,75995.0,66741.0,252000.0,40794.0,17.0,60634,0.0,0.0,1.0,0.0,0.0,1500.0,67600.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,75082.0,70083.0,264300.0,40310.0,17.0,60634,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,75604.0,72507.0,273700.0,41815.0,17.0,60634,0.0,0.0,2.0,0.0,0.0,223000.0,233516.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,77520.0,75878.0,284900.0,42856.0,17.0,60634,1.0,0.0,0.0,120000.0,0.0,0.0,187334.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
